Date,Title,Price,Shipping,Condition,Link,Location,Seller,Feedback,FBScore
2020-04-25 10:27:00,Nintendo Switch 32GB Console W/ Gray Joy-Cons Adult Owned  (Hackable),475.0,0.0,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-W-Gray-Joy-Cons-Adult-Owned-Hackable/114191674759?hash=item1a965aad87:g:P2gAAOSw8G9embqY,"['Omaha', 'Nebraska', 'United States']", zeroshadow.00z,44.0,100.0
2020-04-25 10:24:00,Nintendo Switch Lite - Gray,240.0,0.0,Brand New,https://www.ebay.com/itm/Nintendo-Switch-Lite-Gray/124158469205?hash=item1ce86be455:g:byEAAOSwx9pemzSr,"['Battle Creek', 'Michigan', 'United States']", ryfel-0,1.0,100.0
2020-04-25 10:24:00,NINTENDO SWITCH 32GB GRAY JOY-CONS (VERY LIGHTLY USED WITH BOX AND EVERYTHING),380.0,26.7,Pre-Owned,https://www.ebay.com/itm/NINTENDO-SWITCH-32GB-GRAY-JOY-CONS-VERY-LIGHTLY-USED-WITH-BOX-AND-EVERYTHING/392768108286?hash=item5b72cdb6fe:g:xwAAAOSwG8NemijU,"['Plaistow', 'New Hampshire', 'United States']", ol-2577,4.0,100.0
2020-04-25 10:19:00,Nintendo Switch 32GB Gray Console with Neon Red and Neon Blue Joy-Con,450.0,0.0,Brand New,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gray-Console-with-Neon-Red-and-Neon-Blue-Joy-Con-/324146461809?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Surprise', 'Arizona', 'United States']", dholder4,49.0,100.0
2020-04-25 09:59:00,*IN HAND* Brand New Nintendo Switch 32GB Console Gray Joy-Con Grey,440.0,10.0,Brand New,https://www.ebay.com/itm/IN-HAND-Brand-New-Nintendo-Switch-32GB-Console-Gray-Joy-Con-Grey/254576818012?hash=item3b45f5f75c:g:E~4AAOSwx7heoKiJ,"['Erie', 'Pennsylvania', 'United States']", alikat90210,78.0,100.0
2020-04-25 09:55:00,Nintendo Switch 32GB Console with Gray Joyâ€‘Con,449.99,0.0,Brand New,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-with-Gray-Joy-Con/303550386806?hash=item46ad035276:g:mM4AAOSw18NePBHd,"['Jackson', 'Tennessee', 'United States']", gboykin042586,60.0,100.0
2020-04-25 09:35:00,Nintendo Switch Console (Neon Joy-Cons) ,424.95,20.0,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-Console-Neon-Joy-Cons-/233570333707?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Lincoln Park', 'New Jersey', 'United States']", twobrothersgames,27717.0,100.0
2020-04-25 09:32:00,Nintendo Switch 32GB Gray Console with Neon Red and Neon Blue Joy-Con,295.0,12.25,Brand New,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gray-Console-with-Neon-Red-and-Neon-Blue-Joy-Con/174261797879?epid=23024812516&amp;hash=item2892d003f7:g:i20AAOSwDClepGOs,"['Portland', 'Oregon', 'United States']", barme,232.0,100.0
2020-04-25 09:28:00,NEW Nintendo Switch Console with Gray Joyâ€‘Con 32GB (Newest Model) *SHIPS TODAY*,369.0,13.69,Brand New,https://www.ebay.com/itm/NEW-Nintendo-Switch-Console-with-Gray-Joy-Con-32GB-Newest-Model-SHIPS-TODAY/402244299142?hash=item5da7a0e986:g:MqUAAOSw2fheo7lO,"['Deming', 'New Mexico', 'United States']", azuma_qkqa9qwdwy,8.0,100.0
2020-04-25 09:26:00,Nintendo Switch 32GB Gray Joy-Con V2 2020 - Brand New - Ships Today!,449.99,17.99,Brand New,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gray-Joy-Con-V2-2020-Brand-New-Ships-Today/324146386436?hash=item4b78a15604:g:8XsAAOSwMKFemRhb,"['Pittsburgh', 'Pennsylvania', 'United States']", ishopp3r,68.0,100.0
2020-04-25 09:24:00,Nintendo Switch Console 32GB Red Blue Neon Joy-Cons VERSION 2 IN HAND SHIPS NOW!,449.9,0.0,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-Console-32GB-Red-Blue-Neon-Joy-Cons-VERSION-2-IN-HAND-SHIPS-NOW/124166025716?hash=item1ce8df31f4:g:-A4AAOSwa29epFxV,"['Union', 'New Jersey', 'United States']", pickingout,3250.0,99.7
